TweetID,NoRetweets 
694899,325
694900,325
694901,325
694902,428
694903,325
694904,325
694905,316
694906,325
694907,325
694908,325
694909,428
694910,428
694911,325
694912,325
694913,325
694914,325
694915,325
694916,325
694917,325
694918,325
694919,325
694920,325
694921,325
694922,325
694923,325
694924,325
694925,325
694926,325
694927,325
694928,325
694929,325
694930,325
694931,428
694932,325
694933,325
694934,325
694935,428
694936,428
694937,325
694938,325
694939,316
694940,547
694941,325
694942,428
694943,325
694944,325
694945,325
694946,325
694947,325
694948,382
694949,552
694950,325
694951,325
694952,428
694953,325
694954,325
694955,325
694956,325
694957,428
694958,428
694959,325
694960,325
694961,325
694962,325
694963,325
694964,553
694965,325
694966,325
694967,325
694968,325
694969,428
694970,325
694971,428
694972,428
694973,428
694974,390
694975,428
694976,325
694977,316
694978,316
694979,316
694980,325
694981,325
694982,325
694983,325
694984,325
694985,325
694986,325
694987,325
694988,428
694989,325
694990,325
694991,316
694992,325
694993,325
694994,325
694995,325
694996,325
694997,325
694998,325
694999,325
695000,325
695001,325
695002,325
695003,325
695004,325
695005,325
695006,325
695007,325
695008,325
695009,325
695010,428
695011,325
695012,325
695013,316
695014,325
695015,325
695016,325
695017,325
695018,325
695019,325
695020,428
695021,325
695022,325
695023,325
695024,325
695025,325
695026,325
695027,325
695028,428
695029,325
695030,325
695031,325
695032,325
695033,325
695034,325
695035,325
695036,325
695037,325
695038,325
695039,428
695040,325
695041,325
695042,325
695043,325
695044,428
695045,325
695046,390
695047,325
695048,325
695049,428
695050,325
695051,325
695052,428
695053,325
695054,325
695055,325
695056,325
695057,325
695058,325
695059,325
695060,325
695061,325
695062,325
695063,325
695064,325
695065,325
695066,325
695067,428
695068,325
695069,325
695070,325
695071,325
695072,325
695073,325
695074,325
695075,325
695076,325
695077,553
695078,382
695079,325
695080,428
695081,325
695082,325
695083,325
695084,325
695085,325
695086,325
695087,325
695088,325
695089,325
695090,325
695091,553
695092,325
695093,428
695094,325
695095,325
695096,325
695097,325
695098,428
695099,325
695100,325
695101,428
695102,428
695103,325
695104,325
695105,428
695106,325
695107,325
695108,325
695109,325
695110,325
695111,325
695112,325
695113,325
695114,325
695115,325
695116,325
695117,325
695118,325
695119,325
695120,325
695121,325
695122,325
695123,325
695124,325
695125,325
695126,325
695127,325
695128,325
695129,325
695130,325
695131,325
695132,325
695133,325
695134,325
695135,325
695136,325
695137,325
695138,325
695139,325
695140,325
695141,325
695142,325
695143,325
695144,428
695145,325
695146,325
695147,325
695148,325
695149,325
695150,325
695151,325
695152,316
695153,428
695154,325
695155,325
695156,325
695157,325
695158,325
695159,325
695160,325
695161,325
695162,325
695163,325
695164,325
695165,325
695166,316
695167,1347
695168,325
695169,325
695170,325
695171,325
695172,325
695173,325
695174,325
695175,316
695176,325
695177,325
695178,325
695179,325
695180,325
695181,325
695182,428
695183,325
695184,325
695185,325
695186,325
695187,325
695188,325
695189,325
695190,428
695191,325
695192,325
695193,325
695194,325
695195,325
695196,325
695197,325
695198,325
695199,325
695200,325
695201,325
695202,325
695203,316
695204,316
695205,325
695206,325
695207,325
695208,325
695209,428
695210,325
695211,553
695212,325
695213,325
695214,325
695215,325
695216,325
695217,325
695218,428
695219,325
695220,325
695221,325
695222,325
695223,325
695224,553
695225,325
695226,325
695227,428
695228,325
695229,325
695230,325
695231,325
695232,428
695233,325
695234,325
695235,325
695236,325
695237,325
695238,325
695239,325
695240,325
695241,325
695242,325
695243,325
695244,325
695245,325
695246,325
695247,325
695248,428
695249,325
695250,325
695251,325
695252,325
695253,325
695254,325
695255,325
695256,325
695257,325
695258,325
695259,325
695260,428
695261,325
695262,325
695263,325
695264,325
695265,325
695266,325
695267,325
695268,325
695269,325
695270,325
695271,325
695272,325
695273,325
695274,325
695275,428
695276,325
695277,428
695278,325
695279,325
695280,325
695281,428
695282,325
695283,325
695284,325
695285,325
695286,325
695287,428
695288,316
695289,325
695290,325
695291,428
695292,428
695293,325
695294,325
695295,325
695296,325
695297,325
695298,325
695299,428
695300,325
695301,325
695302,428
695303,325
695304,325
695305,325
695306,325
695307,325
695308,325
695309,325
695310,325
695311,325
695312,428
695313,325
695314,325
695315,428
695316,325
695317,325
695318,325
695319,428
695320,316
695321,316
695322,325
695323,325
695324,325
695325,325
695326,325
695327,325
695328,325
695329,316
695330,316
695331,325
695332,428
695333,325
695334,325
695335,325
695336,325
695337,428
695338,325
695339,428
695340,428
695341,325
695342,325
695343,325
695344,325
695345,325
695346,325
695347,325
695348,428
695349,325
695350,428
695351,325
695352,325
695353,325
695354,325
695355,325
695356,428
695357,325
695358,325
695359,325
695360,428
695361,325
695362,325
695363,325
695364,325
695365,325
695366,325
695367,428
695368,325
695369,325
695370,325
695371,325
695372,325
695373,428
695374,428
695375,428
695376,325
695377,325
695378,325
695379,325
695380,325
695381,325
695382,325
695383,325
695384,325
695385,325
695386,325
695387,325
695388,428
695389,390
695390,325
695391,325
695392,325
695393,325
695394,428
695395,428
695396,325
695397,325
695398,316
695399,325
695400,428
695401,325
695402,325
695403,325
695404,325
695405,325
695406,325
695407,325
695408,325
695409,325
695410,428
695411,325
695412,325
695413,325
695414,325
695415,325
695416,325
695417,325
695418,325
695419,325
695420,325
695421,325
695422,316
695423,316
695424,325
695425,428
695426,325
695427,325
695428,325
695429,325
695430,325
695431,325
695432,325
695433,325
695434,325
695435,325
695436,325
695437,325
695438,325
695439,316
695440,325
695441,325
695442,325
695443,325
695444,316
695445,428
695446,325
695447,428
695448,325
695449,316
695450,316
695451,316
695452,428
695453,428
695454,325
695455,325
695456,325
695457,325
695458,325
695459,428
695460,325
695461,428
695462,428
695463,325
695464,428
695465,428
695466,325
695467,325
695468,325
695469,325
695470,325
695471,325
695472,325
695473,325
695474,325
695475,325
695476,325
695477,325
695478,325
695479,325
695480,428
695481,428
695482,325
695483,325
695484,316
695485,325
695486,325
695487,325
695488,325
695489,325
695490,325
695491,325
695492,325
695493,325
695494,325
695495,325
695496,316
695497,325
695498,325
695499,325
695500,325
695501,428
695502,428
695503,325
695504,325
695505,325
695506,325
695507,325
695508,428
695509,325
695510,325
695511,325
695512,325
695513,325
695514,428
695515,325
695516,325
695517,325
695518,325
695519,325
695520,428
695521,325
695522,325
695523,325
695524,325
695525,325
695526,325
695527,325
695528,325
695529,428
695530,325
695531,325
695532,325
695533,325
695534,325
695535,325
695536,325
695537,428
695538,325
695539,325
695540,325
695541,325
695542,325
695543,325
695544,325
695545,325
695546,325
695547,325
695548,325
695549,428
695550,325
695551,325
695552,325
695553,325
695554,325
695555,325
695556,325
695557,325
695558,325
695559,325
695560,325
695561,325
695562,428
695563,325
695564,325
